62,0.068639707,0.1320048275,0.155325831,0.256702212,0.3025033855,0.495000618,0.665501992,1.0044560345,0.996323545,1.566570675,1.6439536275,2.2454627085,2.660874008,2.604881154,3.710342281
63,0.069657721,0.1338439575,0.1598109585,0.261886966,0.30908142,0.5051095055,0.6855341385,1.0321210485,1.026422005,1.603077351,1.6884828785,2.2798197855,2.8555085005,2.7864662405,3.891508173
64,0.108365598,0.1369632235,0.1635710715,0.266792115,0.3183231055,0.5188561715,0.8041501015,1.119204351,1.1124846415,1.64289324,1.744645221,1.474624846,2.9252454155,2.882073994,4.078370704
65,0.1101885535,0.139676573,0.1679054465,0.27115448,0.326589072,0.5354365515,0.841482772,1.2081285655,1.193812556,1.705329225,1.8371032905,1.539324621,3.0071777105,3.0784406735,4.181403332
66,0.112576524,0.142569423,0.20735247,0.2771943955,0.3381705195,0.552399647,0.8578543205,1.231597076,1.2282100695,1.7882972255,1.9525032765,1.6665772265,3.09294754,3.172573693,4.2852703295
67,0.1144543695,0.1455087745,0.212692958,0.2826458285,0.419671189,0.5677988845,0.8773562745,1.2721209685,1.2612220585,1.9014959635,2.004163084,1.745326119,3.1702069175,3.3568737365,4.360003689
68,0.1160129265,0.1485743155,0.253239621,0.28842335,0.433512809,0.5863565715,0.900397674,1.3014405545,1.303963922,1.95381986,2.054122511,1.830852125,3.249717815,3.479414233,2.809474766
69,0.1184523295,0.1515335695,0.2572253845,0.2945906915,0.445108576,0.653011597,0.921728634,1.334336378,1.4434882505,1.9983013785,2.222354755,1.9758806165,3.3321345485,3.675814972,2.982707913
70,0.120191788,0.15536226,0.2620331995,0.3011918505,0.4580955945,0.7157968985,0.9462874785,1.368843882,1.483462724,2.04605291,2.2778742805,2.058799978,3.427612415,3.793817905,3.1528747645
71,0.122579562,0.1911478805,0.267268895,0.311147537,0.473183327,0.7340747515,1.081155558,0.885566247,1.524737313,2.091600121,2.3357457445,2.154278287,3.516624846,3.997727911,3.3602214835
72,0.123595058,0.1721424085,0.27154941,0.318629426,0.488199871,0.7591977665,1.1114733735,0.9060434145,1.562946763,2.1266480395,2.5116760455,2.3093764675,3.610666849,4.123686292,3.5509160495
73,0.126573882,0.177151572,0.2773979775,0.360749298,0.5049286095,0.7819912225,1.1395942565,0.9315871275,1.602825415,1.3263398385,2.5845638355,2.409374484,3.690756283,4.3495156775,3.7863836725
74,0.128745326,0.1837561265,0.282204186,0.4050779025,0.5230596985,0.8048723615,1.164881155,0.962958143,1.757651185,1.3850302625,2.652321541,2.53931448,3.7924381325,4.4656041935,4.0094075465
75,0.13121411,0.188427375,0.2869143145,0.417422045,0.5820224355,0.823106378,1.1959694605,1.006695872,1.8045131465,1.4797486795,2.772594288,2.6687040125,3.881929116,4.6961489275,4.2088203075
